,GEOIDFQ,median_household_income,owner_occupied_units,renter_occupied_units,median_home_value,state,county,TRACTCE,year,owner_renter_ratio
314,1400000US48029141600,55036,4157,445,107300.0,48,029,141600,2012,9.341573033707865
315,1400000US48029150400,25949,2485,1956,64400.0,48,029,150400,2012,1.2704498977505112
316,1400000US48029151000,25300,2192,1297,72900.0,48,029,151000,2012,1.6900539707016191
317,1400000US48029152100,43286,4325,1205,72100.0,48,029,152100,2012,3.5892116182572615
318,1400000US48029181503,45738,1723,4935,136800.0,48,029,181503,2012,0.34913880445795337
319,1400000US48029181703,71141,5347,1597,172000.0,48,029,181703,2012,3.34815278647464
320,1400000US48029180300,32216,2233,1509,86100.0,48,029,180300,2012,1.4797879390324717
321,1400000US48029181716,44716,4506,2557,92800.0,48,029,181716,2012,1.7622213531482205
322,1400000US48029191003,31489,2824,4373,92100.0,48,029,191003,2012,0.6457809284244226
323,1400000US48029181727,56422,1831,1738,123200.0,48,029,181727,2012,1.0535097813578826
324,1400000US48029181728,60465,7153,2571,122000.0,48,029,181728,2012,2.782185919875535
325,1400000US48029121404,22487,2669,2352,64900.0,48,029,121404,2012,1.1347789115646258
326,1400000US48029181729,78972,3164,510,159300.0,48,029,181729,2012,6.203921568627451
327,1400000US48029181730,51886,3190,1274,118700.0,48,029,181730,2012,2.5039246467817895
328,1400000US48029181731,59533,5305,1160,120300.0,48,029,181731,2012,4.573275862068965
329,1400000US48029181813,44478,1604,4064,191400.0,48,029,181813,2012,0.39468503937007876
330,1400000US48029181814,55507,1577,1479,177300.0,48,029,181814,2012,1.066260987153482
331,1400000US48029181816,80169,4019,298,164900.0,48,029,181816,2012,13.486577181208053
332,1400000US48029181815,50689,1949,1558,173300.0,48,029,181815,2012,1.2509627727856225
333,1400000US48029181817,54946,2374,1047,154900.0,48,029,181817,2012,2.267430754536772
334,1400000US48029181818,49673,2109,2654,150900.0,48,029,181818,2012,0.7946495855312735
335,1400000US48029181819,73792,3142,2536,166400.0,48,029,181819,2012,1.2389589905362777
336,1400000US48029181820,9784,606,3541,250900.0,48,029,181820,2012,0.1711380965828862
337,1400000US48029181821,67049,2341,640,141400.0,48,029,181821,2012,3.6578125
338,1400000US48029181822,73481,3307,1852,142300.0,48,029,181822,2012,1.7856371490280778
339,1400000US48029181824,82260,4611,663,149500.0,48,029,181824,2012,6.95475113122172
340,1400000US48029181825,80778,2079,1001,209400.0,48,029,181825,2012,2.076923076923077
341,1400000US48029181826,85064,5864,798,147700.0,48,029,181826,2012,7.348370927318296
342,1400000US48029181823,54471,1436,1170,156600.0,48,029,181823,2012,1.2273504273504274
343,1400000US48029181901,33085,781,2697,283900.0,48,029,181901,2012,0.2895810159436411
344,1400000US48029181902,142847,5252,499,340200.0,48,029,181902,2012,10.525050100200401
345,1400000US48029182001,89234,4008,1030,203700.0,48,029,182001,2012,3.89126213592233
346,1400000US48029182002,116765,8056,1205,299400.0,48,029,182002,2012,6.685477178423237
347,1400000US48029182003,82589,2423,648,238000.0,48,029,182003,2012,3.7391975308641974
348,1400000US48029182105,101875,1991,100,282700.0,48,029,182105,2012,19.91
349,1400000US48029182106,115104,5758,142,302900.0,48,029,182106,2012,40.54929577464789
350,1400000US48029190503,40036,1713,1623,111300.0,48,029,190503,2012,1.055452865064695
351,1400000US48029190504,37301,1655,943,76400.0,48,029,190504,2012,1.7550371155885471
352,1400000US48029190603,42722,1972,1094,80000.0,48,029,190603,2012,1.8025594149908593
353,1400000US48029191005,31625,1334,647,66800.0,48,029,191005,2012,2.061823802163833
354,1400000US48029191006,37455,4474,2202,71800.0,48,029,191006,2012,2.0317892824704815
355,1400000US48029160702,24825,2291,3022,68700.0,48,029,160702,2012,0.7581072137657181
356,1400000US48029161600,42683,2373,2219,70900.0,48,029,161600,2012,1.0694006309148265
357,1400000US48029170200,20189,2886,2707,62600.0,48,029,170200,2012,1.0661248614702623
358,1400000US48029131601,62620,1454,624,162200.0,48,029,131601,2012,2.3301282051282053
359,1400000US48029131700,77500,0,955,,48,029,131700,2012,0.0
360,1400000US48029141200,37384,4233,2897,68500.0,48,029,141200,2012,1.4611667241974455
361,1400000US48029150100,28920,3257,1793,62400.0,48,029,150100,2012,1.8165086447295036
362,1400000US48029150600,31516,2818,1403,70600.0,48,029,150600,2012,2.008553100498931
363,1400000US48029151100,37986,5052,2158,72800.0,48,029,151100,2012,2.341056533827618
364,1400000US48029151400,32650,2711,1545,71900.0,48,029,151400,2012,1.7546925566343041
365,1400000US48029172002,63851,6052,1864,165100.0,48,029,172002,2012,3.2467811158798283
366,1400000US48029181705,48295,2780,2212,127800.0,48,029,181705,2013,1.2567811934900543
367,1400000US48029151200,36486,6282,3395,74900.0,48,029,151200,2013,1.8503681885125185
368,1400000US48029110700,19038,405,1499,91900.0,48,029,110700,2013,0.2701801200800534
369,1400000US48029190400,74948,1459,713,414200.0,48,029,190400,2013,2.046283309957924
370,1400000US48029121108,52980,4252,2862,174400.0,48,029,121108,2013,1.485674353598882
371,1400000US48029150800,15500,468,2615,49300.0,48,029,150800,2013,0.17896749521988528
372,1400000US48029171200,30106,2685,1471,56700.0,48,029,171200,2013,1.8252889191026513
373,1400000US48029141800,42577,3311,1171,83400.0,48,029,141800,2013,2.8274978650725875
374,1400000US48029171912,81701,5151,1010,157600.0,48,029,171912,2013,5.1
375,1400000US48029181712,75461,3040,633,136300.0,48,029,181712,2013,4.802527646129542
376,1400000US48029181602,38533,3156,2985,100400.0,48,029,181602,2013,1.057286432160804
377,1400000US48029121505,57297,3507,953,105200.0,48,029,121505,2013,3.6799580272822667
378,1400000US48029140300,30750,2105,1319,59300.0,48,029,140300,2013,1.5959059893858984
379,1400000US48029152000,40781,515,1290,152600.0,48,029,152000,2013,0.3992248062015504
380,1400000US48029170101,30625,2214,1662,50700.0,48,029,170101,2013,1.332129963898917
381,1400000US48029171802,30609,2501,3804,60300.0,48,029,171802,2013,0.657465825446898
382,1400000US48029160702,24420,2093,2717,66500.0,48,029,160702,2013,0.7703349282296651
383,1400000US48029161600,39931,2448,2450,76300.0,48,029,161600,2013,0.9991836734693877
384,1400000US48029170200,20400,2451,3125,61500.0,48,029,170200,2013,0.78432
385,1400000US48029131601,56510,1386,764,162300.0,48,029,131601,2013,1.8141361256544504
386,1400000US48029131700,91875,10,1063,,48,029,131700,2013,0.00940733772342427
387,1400000US48029141200,34213,3821,2707,70900.0,48,029,141200,2013,1.4115256741780569
388,1400000US48029150100,29704,3238,1974,63700.0,48,029,150100,2013,1.6403242147922998
389,1400000US48029150600,28977,2812,1677,69100.0,48,029,150600,2013,1.6768038163387
390,1400000US48029151100,38185,5193,1745,74400.0,48,029,151100,2013,2.9759312320916904
391,1400000US48029151400,33979,2757,1737,80600.0,48,029,151400,2013,1.5872193436960276
392,1400000US48029172002,64794,6269,2143,163400.0,48,029,172002,2013,2.9253383107792814
393,1400000US48029181727,54219,1802,1698,121500.0,48,029,181727,2013,1.061248527679623
394,1400000US48029181728,65560,7121,3967,130600.0,48,029,181728,2013,1.7950592387194353
395,1400000US48029181729,81269,3750,272,160800.0,48,029,181729,2013,13.786764705882353
396,1400000US48029181730,52500,2811,1296,116100.0,48,029,181730,2013,2.1689814814814814
397,1400000US48029181731,57733,5793,846,124200.0,48,029,181731,2013,6.847517730496454
398,1400000US48029181813,45771,1355,4611,189400.0,48,029,181813,2013,0.2938625027109087
399,1400000US48029181814,54357,1703,1834,163000.0,48,029,181814,2013,0.9285714285714286
400,1400000US48029181816,87933,4174,316,159400.0,48,029,181816,2013,13.208860759493671
401,1400000US48029181815,72593,1890,1651,171300.0,48,029,181815,2013,1.1447607510599636
402,1400000US48029181817,68177,2504,1048,158800.0,48,029,181817,2013,2.3893129770992365
403,1400000US48029181818,48910,2428,2465,152500.0,48,029,181818,2013,0.9849898580121704
404,1400000US48029181819,74036,3074,2823,167600.0,48,029,181819,2013,1.0889125044279135
405,1400000US48029181820,20098,752,3368,235100.0,48,029,181820,2013,0.22327790973871733
406,1400000US48029181821,59866,2249,830,144300.0,48,029,181821,2013,2.7096385542168675
407,1400000US48029181822,70327,3253,1762,141600.0,48,029,181822,2013,1.8461975028376845
408,1400000US48029181824,82404,4598,805,151800.0,48,029,181824,2013,5.7118012422360245
409,1400000US48029181825,81938,2157,1044,205500.0,48,029,181825,2013,2.0660919540229883
410,1400000US48029181826,87663,5639,740,151200.0,48,029,181826,2013,7.620270270270271
411,1400000US48029181823,64314,1508,1198,161100.0,48,029,181823,2013,1.2587646076794659
412,1400000US48029181901,36709,840,2778,294600.0,48,029,181901,2013,0.3023758099352052
413,1400000US48029181902,146345,5583,408,359500.0,48,029,181902,2013,13.683823529411764
414,1400000US48029182001,88815,3952,1069,199800.0,48,029,182001,2013,3.6969130028063613
415,1400000US48029182002,116834,8066,1166,300600.0,48,029,182002,2013,6.917667238421956
416,1400000US48029182003,97577,2673,824,259500.0,48,029,182003,2013,3.2439320388349513
417,1400000US48029182105,110500,2298,134,281900.0,48,029,182105,2013,17.149253731343283
418,1400000US48029182106,113028,6017,178,285100.0,48,029,182106,2013,33.80337078651685
419,1400000US48029190503,30774,1914,1463,106700.0,48,029,190503,2013,1.3082706766917294
420,1400000US48029190504,44423,1587,1034,78200.0,48,029,190504,2013,1.5348162475822051
421,1400000US48029190603,40645,1822,1325,78800.0,48,029,190603,2013,1.3750943396226416
422,1400000US48029191005,36136,1378,817,72000.0,48,029,191005,2013,1.6866585067319462
423,1400000US48029191006,35650,4148,1988,69900.0,48,029,191006,2013,2.086519114688129
424,1400000US48029120702,68635,2211,2385,277500.0,48,029,120702,2013,0.9270440251572327
425,1400000US48029121300,63435,4575,1511,153300.0,48,029,121300,2013,3.027796161482462
426,1400000US48029121501,73119,5498,1796,130900.0,48,029,121501,2013,3.0612472160356345
427,1400000US48029121507,46280,3114,1228,99300.0,48,029,121507,2013,2.535830618892508
428,1400000US48029131200,29460,1273,1469,76500.0,48,029,131200,2013,0.866575901974132
429,1400000US48029140100,38017,846,861,72400.0,48,029,140100,2013,0.9825783972125436
430,1400000US48029140400,33222,2206,1535,74000.0,48,029,140400,2013,1.4371335504885994
431,1400000US48029141600,57500,4181,482,104300.0,48,029,141600,2013,8.674273858921161
432,1400000US48029150400,28224,2407,1976,65600.0,48,029,150400,2013,1.2181174089068827
433,1400000US48029151000,21760,2018,1353,72200.0,48,029,151000,2013,1.49150036954915
434,1400000US48029152100,43801,4004,1036,74600.0,48,029,152100,2013,3.864864864864865
435,1400000US48029181503,48660,1581,5089,133700.0,48,029,181503,2013,0.31067007270583613
436,1400000US48029181703,72854,5151,1724,172100.0,48,029,181703,2013,2.987819025522042
437,1400000US48029180300,31420,2395,1509,85400.0,48,029,180300,2013,1.587143803843605
438,1400000US48029181716,49260,4530,2649,90400.0,48,029,181716,2013,1.710079275198188
439,1400000US48029191003,31250,3061,5087,91500.0,48,029,191003,2013,0.6017298997444467
440,1400000US48029121404,25300,2099,2568,64700.0,48,029,121404,2013,0.817367601246106
441,1400000US48029140600,28531,1476,1177,66900.0,48,029,140600,2013,1.254035683942226
442,1400000US48029140700,36672,3219,1411,77000.0,48,029,140700,2013,2.281360737065911
443,1400000US48029141300,47896,3125,2168,96700.0,48,029,141300,2013,1.441420664206642
444,1400000US48029141402,58875,3317,553,131100.0,48,029,141402,2013,5.998191681735985
445,1400000US48029110100,38561,180,2268,283300.0,48,029,110100,2013,0.07936507936507936
446,1400000US48029120902,53583,1628,5043,303300.0,48,029,120902,2013,0.32282371604203847
447,1400000US48029121403,34231,1730,3505,103400.0,48,029,121403,2013,0.49358059914407987
448,1400000US48029121604,62972,4986,3258,130400.0,48,029,121604,2013,1.5303867403314917
449,1400000US48029130600,22253,1996,2991,54500.0,48,029,130600,2013,0.6673353393513874
450,1400000US48029140200,24545,1771,748,73200.0,48,029,140200,2013,2.3676470588235294
451,1400000US48029181718,71959,3969,1101,133700.0,48,029,181718,2013,3.6049046321525884
452,1400000US48029181811,77727,2957,1077,155800.0,48,029,181811,2013,2.7455896007428042
453,1400000US48029190200,38664,2636,1760,173000.0,48,029,190200,2013,1.4977272727272728
454,1400000US48029190501,39030,1949,842,89800.0,48,029,190501,2013,2.3147268408551067
455,1400000US48029131610,64902,3783,1927,107300.0,48,029,131610,2013,1.9631551634665283
456,1400000US48029131611,77382,948,606,112100.0,48,029,131611,2013,1.5643564356435644
457,1400000US48029190800,102344,1819,304,627300.0,48,029,190800,2013,5.983552631578948
458,1400000US48029190901,40035,2660,2971,116300.0,48,029,190901,2013,0.8953214405923932
459,1400000US48029150900,33443,4752,1029,67100.0,48,029,150900,2013,4.618075801749272
460,1400000US48029151500,33906,1404,1017,79600.0,48,029,151500,2013,1.3805309734513274
461,1400000US48029160300,40500,3494,2008,75100.0,48,029,160300,2013,1.7400398406374502
462,1400000US48029161200,35350,1340,1566,67000.0,48,029,161200,2013,0.855683269476373
463,1400000US48029161302,35633,3557,2794,66100.0,48,029,161302,2013,1.2730851825340015
464,1400000US48029170300,23211,3868,2018,59100.0,48,029,170300,2013,1.916749256689792
465,1400000US48029170402,23288,2263,1975,55900.0,48,029,170402,2013,1.1458227848101266
466,1400000US48029170600,33682,2349,1960,75400.0,48,029,170600,2013,1.198469387755102
467,1400000US48029170700,31283,2946,1561,60800.0,48,029,170700,2013,1.8872517616912237
468,1400000US48029121204,36228,2229,5260,107700.0,48,029,121204,2013,0.42376425855513306
469,1400000US48029121508,31792,2410,2499,88500.0,48,029,121508,2013,0.9643857543017207
470,1400000US48029121601,41158,1725,3114,106100.0,48,029,121601,2013,0.5539499036608864
471,1400000US48029121802,62526,5533,2950,128300.0,48,029,121802,2013,1.8755932203389831
472,1400000US48029130300,33947,1065,1976,58700.0,48,029,130300,2013,0.5389676113360324
473,1400000US48029130700,24500,947,634,55400.0,48,029,130700,2013,1.4936908517350158
474,1400000US48029131612,46694,1651,175,131300.0,48,029,131612,2013,9.434285714285714
475,1400000US48029131613,65903,3960,1130,124100.0,48,029,131613,2013,3.504424778761062
476,1400000US48029191411,50441,1895,2204,269600.0,48,029,191411,2013,0.8598003629764065
477,1400000US48029191412,164167,1978,134,372400.0,48,029,191412,2013,14.761194029850746
478,1400000US48029191413,62524,3759,2290,221200.0,48,029,191413,2013,1.6414847161572053
479,1400000US48029191503,77928,3501,1373,203100.0,48,029,191503,2013,2.549890750182083
480,1400000US48029191504,182955,2497,26,584900.0,48,029,191504,2013,96.03846153846153
481,1400000US48029191505,168571,2178,77,389500.0,48,029,191505,2013,28.285714285714285
482,1400000US48029191506,64171,2646,2071,276700.0,48,029,191506,2013,1.2776436504104298
483,1400000US48029191701,125625,1474,39,340500.0,48,029,191701,2013,37.794871794871796
484,1400000US48029191806,135188,7223,1241,382600.0,48,029,191806,2013,5.82030620467365
485,1400000US48029191807,112202,3102,886,654600.0,48,029,191807,2013,3.5011286681715577
486,1400000US48029191808,110981,2689,745,311300.0,48,029,191808,2013,3.6093959731543626
487,1400000US48029191809,92039,5051,1008,296500.0,48,029,191809,2013,5.010912698412699
488,1400000US48029191810,72798,2803,2591,234200.0,48,029,191810,2013,1.081821690467001
489,1400000US48029191811,109073,3704,687,315700.0,48,029,191811,2013,5.39155749636099
490,1400000US48029191201,57417,2300,569,149400.0,48,029,191201,2013,4.042179261862917
491,1400000US48029191202,52660,2551,2473,153100.0,48,029,191202,2013,1.0315406389001214
492,1400000US48029190604,38776,3219,1248,75200.0,48,029,190604,2013,2.579326923076923
493,1400000US48029191303,61434,1017,492,170900.0,48,029,191303,2013,2.067073170731707
494,1400000US48029191304,33542,706,1772,110000.0,48,029,191304,2013,0.3984198645598194
495,1400000US48029191410,35839,743,4892,149400.0,48,029,191410,2013,0.15188062142273098
496,1400000US48029121701,46641,2630,1238,136500.0,48,029,121701,2013,2.124394184168013
497,1400000US48029121119,56694,3158,2358,138900.0,48,029,121119,2013,1.3392705682782018
498,1400000US48029121120,57647,2804,2697,119700.0,48,029,121120,2013,1.039673711531331
499,1400000US48029121121,90417,2942,106,187000.0,48,029,121121,2013,27.754716981132077
500,1400000US48029121122,73942,4615,634,151600.0,48,029,121122,2013,7.279179810725552
501,1400000US48029121605,66229,1316,922,103800.0,48,029,121605,2013,1.4273318872017353
502,1400000US48029121606,50994,2759,2460,101200.0,48,029,121606,2013,1.1215447154471545
503,1400000US48029121702,78425,4419,2096,182900.0,48,029,121702,2013,2.108301526717557
504,1400000US48029121808,76938,2444,553,141600.0,48,029,121808,2013,4.419529837251356
505,1400000US48029121809,65588,4192,656,129000.0,48,029,121809,2013,6.390243902439025
506,1400000US48029121810,71272,3596,946,140300.0,48,029,121810,2013,3.8012684989429175
507,1400000US48029121811,82755,4055,640,165200.0,48,029,121811,2013,6.3359375
508,1400000US48029121812,64817,4973,809,136000.0,48,029,121812,2013,6.147095179233622
509,1400000US48029121813,57625,1105,421,119800.0,48,029,121813,2013,2.624703087885986
510,1400000US48029121903,104356,4535,582,213200.0,48,029,121903,2013,7.792096219931271
511,1400000US48029121904,111172,3160,575,195600.0,48,029,121904,2013,5.495652173913044
512,1400000US48029121905,107188,3646,1775,339800.0,48,029,121905,2013,2.0540845070422535
513,1400000US48029121906,91509,3524,1650,198300.0,48,029,121906,2013,2.1357575757575757
514,1400000US48029130900,22767,1481,3107,56300.0,48,029,130900,2013,0.4766655938204055
515,1400000US48029131000,32595,3069,1601,73800.0,48,029,131000,2013,1.9169269206745785
516,1400000US48029140500,38992,2748,1315,79900.0,48,029,140500,2013,2.0897338403041825
517,1400000US48029121116,45667,2955,1927,158300.0,48,029,121116,2013,1.5334717176959003
518,1400000US48029121118,68022,3533,2613,204900.0,48,029,121118,2013,1.3520857252200535
519,1400000US48029121203,39233,2516,1744,76300.0,48,029,121203,2013,1.4426605504587156
520,1400000US48029121205,36648,1360,2576,97800.0,48,029,121205,2013,0.5279503105590062
